PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
6508_01,Earth,false,F/1242/S,PSO J318.5-22,32.0,false,397.0,0.0,7.0,182.0,5.0,Tonyn Braymon,false
6509_01,Earth,false,F/1243/S,PSO J318.5-22,23.0,false,601.0,0.0,113.0,0.0,39.0,Belix Adavisons,true
6511_01,Earth,false,F/1348/P,TRAPPIST-1e,22.0,false,151.0,6.0,26.0,0.0,533.0,Katen Gainney,false
6511_02,Earth,true,G/1055/P,TRAPPIST-1e,31.0,false,0.0,0.0,0.0,0.0,0.0,Trick Gainney,false
6511_03,Earth,true,G/1055/P,55 Cancri e,0.0,false,0.0,0.0,0.0,0.0,0.0,Thelix Gainney,true
6517_01,Earth,false,F/1350/P,PSO J318.5-22,32.0,false,388.0,0.0,0.0,439.0,0.0,Warry Bertiz,false
6520_01,Earth,false,G/1060/S,,19.0,false,0.0,4.0,0.0,1785.0,3.0,Erie Horndley,false
6522_01,Earth,false,F/1245/S,55 Cancri e,20.0,false,0.0,0.0,715.0,2.0,0.0,Breney Garden,true
6523_01,Earth,true,F/1246/S,PSO J318.5-22,20.0,false,0.0,0.0,0.0,0.0,0.0,Derine Bardina,true
6525_01,Earth,,F/1248/S,TRAPPIST-1e,21.0,false,0.0,20.0,1540.0,80.0,512.0,Neila Cardners,false
6525_02,Earth,true,G/1061/S,PSO J318.5-22,32.0,false,0.0,0.0,0.0,0.0,0.0,Mistie Cardners,true
6525_03,Earth,true,G/1061/S,TRAPPIST-1e,16.0,false,0.0,0.0,0.0,0.0,0.0,Raceky Cardners,true
6526_01,Earth,true,G/1056/P,TRAPPIST-1e,21.0,false,0.0,0.0,0.0,0.0,0.0,Raulia Larks,true
6526_02,Earth,false,G/1056/P,55 Cancri e,12.0,false,0.0,0.0,0.0,0.0,0.0,Robina Larks,false
6529_01,Earth,true,G/1063/S,PSO J318.5-22,21.0,false,0.0,0.0,0.0,0.0,0.0,Davis Williotters,true
6531_01,Earth,true,G/1064/S,55 Cancri e,18.0,false,0.0,0.0,0.0,0.0,,Rena Hineyley,true
6540_01,Earth,false,G/1059/P,TRAPPIST-1e,13.0,false,0.0,671.0,0.0,8.0,0.0,Fany Cleminglas,true
6541_01,Earth,false,F/1356/P,TRAPPIST-1e,21.0,false,0.0,717.0,0.0,0.0,0.0,Monah Lowelliott,false
6545_01,Earth,false,F/1250/S,TRAPPIST-1e,,false,0.0,1362.0,0.0,1267.0,0.0,Bony Shieldson,true
6546_01,Earth,false,G/1060/P,TRAPPIST-1e,34.0,false,228.0,0.0,150.0,15.0,1.0,Bretty Pottonalden,false
6548_01,Earth,false,G/1065/S,TRAPPIST-1e,38.0,false,395.0,1035.0,0.0,0.0,4.0,Stanya Kellyons,true
6553_01,Earth,false,F/1360/P,PSO J318.5-22,39.0,false,0.0,0.0,0.0,0.0,744.0,Bel Phillis,false
6558_01,Earth,false,F/1363/P,TRAPPIST-1e,31.0,false,3.0,0.0,0.0,747.0,43.0,Philda Cleminglas,true
6560_01,Earth,false,F/1253/S,TRAPPIST-1e,41.0,false,699.0,0.0,0.0,2.0,31.0,Rhonya Reynoldez,true
6562_01,Earth,false,F/1364/P,TRAPPIST-1e,27.0,false,0.0,0.0,23.0,30.0,815.0,Beathy Stephendsey,false
6563_01,Earth,false,F/1254/S,TRAPPIST-1e,21.0,false,0.0,0.0,845.0,4.0,470.0,Stenny Gainney,true
6563_02,Earth,false,G/1067/S,TRAPPIST-1e,30.0,false,0.0,123.0,0.0,1.0,784.0,Juanna Gainney,false
6567_01,Earth,true,G/1063/P,TRAPPIST-1e,35.0,false,0.0,0.0,0.0,0.0,0.0,Maryne Buchansen,false
6567_02,Earth,false,F/1365/P,TRAPPIST-1e,41.0,false,18.0,,35.0,0.0,845.0,Guadae Buchansen,false
6568_01,Earth,false,F/1366/P,55 Cancri e,36.0,false,695.0,,0.0,0.0,0.0,Ianya Jacostaney,false
6569_01,Earth,true,G/1064/P,55 Cancri e,58.0,false,0.0,,0.0,0.0,0.0,Loisey Slatessen,true
6570_01,Earth,false,G/1068/S,TRAPPIST-1e,27.0,false,0.0,0.0,0.0,908.0,0.0,Shard Brightez,false
6572_01,Earth,false,F/1256/S,TRAPPIST-1e,24.0,false,0.0,4.0,336.0,304.0,0.0,Geney Rothewson,false
6573_01,Earth,false,F/1257/S,TRAPPIST-1e,50.0,false,0.0,896.0,1.0,0.0,5.0,Emilla Mosepherry,true
6580_01,Earth,false,G/1066/P,TRAPPIST-1e,56.0,false,0.0,605.0,0.0,179.0,0.0,Benry Peterstarks,false
6585_01,Earth,true,G/1071/S,TRAPPIST-1e,21.0,false,0.0,0.0,0.0,0.0,0.0,Becca Hornettoney,true
6585_02,Earth,,F/1260/S,TRAPPIST-1e,18.0,false,289.0,1809.0,3.0,2.0,2.0,Raque Hornettoney,true
6588_01,Earth,false,G/1073/S,TRAPPIST-1e,38.0,false,115.0,125.0,0.0,202.0,0.0,Denne Moodsey,true
6588_02,Earth,true,G/1073/S,TRAPPIST-1e,20.0,false,0.0,0.0,0.0,0.0,0.0,Annon Moodsey,true
6591_01,Earth,false,F/1261/S,TRAPPIST-1e,47.0,false,285.0,600.0,3.0,0.0,640.0,Willy Mcfarleys,false
6593_01,Earth,false,F/1370/P,PSO J318.5-22,,false,0.0,67.0,661.0,0.0,0.0,Keitha Matts,true
6593_02,Earth,false,F/1370/P,TRAPPIST-1e,26.0,false,0.0,666.0,0.0,0.0,58.0,Scotty Matts,false
6594_01,Earth,true,G/1067/P,55 Cancri e,34.0,false,0.0,0.0,0.0,0.0,0.0,Jord Schmondez,true
6595_01,Earth,false,G/1074/S,TRAPPIST-1e,35.0,false,102.0,780.0,6.0,0.0,0.0,Tyle Simstravery,true
6601_01,Earth,false,F/1372/P,TRAPPIST-1e,24.0,false,2.0,0.0,0.0,52.0,638.0,Debora Farrez,false
6602_01,Earth,false,F/1265/S,TRAPPIST-1e,62.0,false,94.0,267.0,2341.0,94.0,0.0,Davis Cookson,true
6606_01,Earth,false,F/1266/S,PSO J318.5-22,25.0,false,166.0,0.0,520.0,0.0,0.0,Regana Kellyons,false
6608_01,Earth,false,F/1374/P,TRAPPIST-1e,21.0,false,588.0,0.0,17.0,0.0,1548.0,Brada Rochaserry,false
6611_01,Earth,false,E/421/P,55 Cancri e,41.0,false,635.0,0.0,7.0,0.0,0.0,Breney Philloway,true
6611_02,Earth,true,G/1069/P,TRAPPIST-1e,50.0,false,0.0,0.0,0.0,0.0,0.0,Briany Philloway,false
6611_03,Earth,false,F/1375/P,PSO J318.5-22,20.0,false,0.0,90.0,561.0,2.0,0.0,Nelley Philloway,true
6613_01,Earth,true,G/1078/S,TRAPPIST-1e,15.0,false,0.0,0.0,0.0,0.0,0.0,Darry Sawyerson,true
6616_01,Earth,false,F/1377/P,TRAPPIST-1e,20.0,false,2532.0,1.0,0.0,59.0,10.0,Janita Webstephrey,true
6620_01,Earth,false,G/1079/S,PSO J318.5-22,22.0,false,0.0,115.0,273.0,,218.0,Allie Smalls,true
6621_01,Earth,false,F/1378/P,55 Cancri e,43.0,false,0.0,0.0,642.0,0.0,8.0,Jilly Summington,true
6622_01,Earth,false,G/1070/P,55 Cancri e,54.0,false,752.0,0.0,44.0,14.0,0.0,Coreen Lynnerett,false
6622_02,Earth,true,G/1070/P,TRAPPIST-1e,15.0,false,0.0,0.0,0.0,0.0,,Gwendy Lynnerett,true
6624_01,Earth,false,G/1071/P,TRAPPIST-1e,44.0,false,1175.0,0.0,13.0,642.0,498.0,Oraryn Prickmantes,false
6625_01,Earth,true,G/1072/P,PSO J318.5-22,34.0,false,0.0,0.0,0.0,0.0,0.0,Derina Garden,true
6625_02,Earth,false,F/1379/P,55 Cancri e,15.0,false,3.0,854.0,23.0,0.0,0.0,Hughy Garden,false
6626_01,Earth,true,G/1073/P,TRAPPIST-1e,24.0,false,0.0,0.0,0.0,0.0,0.0,Herry Farrowns,false
6628_01,Earth,false,F/1381/P,TRAPPIST-1e,29.0,false,0.0,0.0,272.0,394.0,50.0,,false
6630_01,Earth,false,F/1270/S,TRAPPIST-1e,19.0,false,0.0,1044.0,0.0,2.0,4.0,Valex Singlents,true
6638_01,Earth,true,G/1074/P,TRAPPIST-1e,29.0,false,0.0,0.0,0.0,0.0,0.0,Scotty Hurchez,false
6639_01,Earth,true,G/1075/P,PSO J318.5-22,18.0,false,0.0,0.0,0.0,0.0,0.0,Nelsie Strony,true
6642_01,Earth,true,G/1081/S,TRAPPIST-1e,59.0,false,0.0,0.0,0.0,0.0,0.0,Andra Cohendright,true
6643_01,Earth,false,F/1272/S,TRAPPIST-1e,20.0,false,0.0,6.0,24.0,0.0,672.0,Hughy Foxter,false
6645_01,Earth,true,G/1083/S,55 Cancri e,17.0,false,0.0,0.0,0.0,0.0,0.0,Lanedy Scotterkins,true
6646_01,Earth,true,G/1084/S,TRAPPIST-1e,47.0,false,0.0,0.0,0.0,0.0,0.0,Eduard Campson,true
6647_01,Earth,false,F/1273/S,PSO J318.5-22,29.0,false,2.0,3.0,1501.0,26.0,0.0,Coreen Hermane,true
6649_01,Earth,false,F/1274/S,TRAPPIST-1e,16.0,false,,0.0,265.0,0.0,0.0,Andan Wartyson,false
6650_01,Earth,false,G/1077/P,TRAPPIST-1e,48.0,false,12.0,0.0,0.0,0.0,796.0,Joelan Beasleyes,false
6652_01,Earth,false,,PSO J318.5-22,39.0,false,0.0,69.0,29.0,424.0,18.0,Amyra Hersons,false
6654_01,Earth,true,G/1086/S,55 Cancri e,28.0,false,0.0,0.0,0.0,0.0,0.0,Inette Griffince,true
6654_02,Earth,true,G/1086/S,55 Cancri e,12.0,false,0.0,0.0,0.0,0.0,0.0,,true
6654_03,Earth,true,G/1086/S,TRAPPIST-1e,24.0,false,0.0,0.0,,0.0,0.0,Ernice Griffince,true
6660_01,Earth,false,F/1384/P,TRAPPIST-1e,47.0,false,590.0,0.0,47.0,3.0,53.0,Debora Horndley,false
6662_01,Earth,false,G/1087/S,TRAPPIST-1e,0.0,false,0.0,0.0,0.0,0.0,0.0,Coryl Whitez,false
6662_02,Earth,,G/1087/S,TRAPPIST-1e,23.0,false,0.0,0.0,0.0,0.0,0.0,Dianie Whitez,true
6662_03,Earth,true,G/1087/S,55 Cancri e,0.0,false,0.0,0.0,0.0,0.0,0.0,Tonnie Blange,true
6663_01,Earth,false,G/1079/P,TRAPPIST-1e,20.0,false,402.0,25.0,9.0,373.0,0.0,Almara Hickerson,false
6663_02,Earth,false,F/1385/P,TRAPPIST-1e,35.0,false,90.0,0.0,655.0,43.0,16.0,Blanie Hickerson,false
6664_01,Earth,false,G/1088/S,TRAPPIST-1e,18.0,false,0.0,0.0,827.0,0.0,0.0,Annaha Barnoldeney,true
6668_01,Earth,false,G/1089/S,TRAPPIST-1e,68.0,false,0.0,0.0,649.0,0.0,239.0,,true
6668_02,Earth,false,G/1089/S,TRAPPIST-1e,27.0,false,17.0,65.0,74.0,1548.0,18.0,Craine Walston,false
6669_01,Earth,false,E/423/P,55 Cancri e,28.0,false,32.0,0.0,304.0,291.0,2.0,Delley Kiddley,true
6670_01,Earth,false,F/1278/S,TRAPPIST-1e,37.0,false,864.0,35.0,0.0,0.0,0.0,Nancey Burchard,false
6673_01,Earth,false,E/425/P,TRAPPIST-1e,45.0,false,1595.0,0.0,0.0,0.0,13.0,Sonnie Phillis,false
6675_01,Earth,,F/1388/P,TRAPPIST-1e,60.0,false,707.0,24.0,0.0,0.0,170.0,Derry Gouldensen,false
6675_02,Earth,false,E/427/P,PSO J318.5-22,24.0,false,61.0,0.0,0.0,0.0,1495.0,,false
6680_01,Earth,false,G/1082/P,TRAPPIST-1e,36.0,false,,361.0,512.0,34.0,0.0,Letta Puckley,true
6681_01,Earth,false,F/1280/S,55 Cancri e,22.0,false,0.0,833.0,381.0,0.0,12.0,Belly Lerez,true
6683_01,Earth,true,G/1083/P,PSO J318.5-22,32.0,false,0.0,0.0,0.0,0.0,0.0,Patsyn Coolerson,true
6691_01,Earth,false,F/1390/P,TRAPPIST-1e,28.0,false,62.0,202.0,542.0,0.0,,Pamont Schwardson,true
6693_01,Earth,false,E/428/P,TRAPPIST-1e,55.0,false,0.0,0.0,719.0,274.0,0.0,Cinda Cleman,false
6694_01,Earth,true,G/1084/P,TRAPPIST-1e,66.0,false,0.0,0.0,,0.0,0.0,Ger Mcneiley,true
6697_01,Earth,false,G/1085/P,,20.0,false,0.0,1.0,34.0,0.0,774.0,Mariel Irwines,false
6698_01,Earth,false,F/1393/P,PSO J318.5-22,31.0,false,239.0,321.0,0.0,0.0,124.0,Julion Hayersents,false
6702_01,Earth,true,G/1087/P,TRAPPIST-1e,50.0,false,0.0,0.0,0.0,0.0,0.0,Dell Carverson,true
6707_01,Earth,true,G/1091/S,TRAPPIST-1e,46.0,false,0.0,0.0,0.0,0.0,0.0,Scotte Thomason,true
6709_01,Earth,true,G/1092/S,TRAPPIST-1e,22.0,false,0.0,0.0,0.0,0.0,,Lanedy Antoshipson,true
6713_01,Earth,false,F/1395/P,55 Cancri e,24.0,false,700.0,0.0,0.0,0.0,0.0,Raulia Sweene,false
6718_01,Earth,false,G/1088/P,TRAPPIST-1e,37.0,false,18.0,238.0,0.0,528.0,0.0,Dawne Mcfaddoxter,false
6718_02,Earth,true,G/1088/P,TRAPPIST-1e,5.0,false,0.0,0.0,0.0,0.0,0.0,Timmy Mcfaddoxter,false
6718_03,Earth,true,G/1088/P,TRAPPIST-1e,,false,0.0,0.0,0.0,0.0,0.0,Garlie Mcfaddoxter,true
6721_01,Earth,,G/1095/S,TRAPPIST-1e,23.0,false,0.0,0.0,0.0,0.0,0.0,Lan Cleminglas,true
6726_01,Earth,false,G/1089/P,TRAPPIST-1e,29.0,false,68.0,74.0,713.0,37.0,15.0,Lillia Dyers,true
6727_01,Earth,false,G/1090/P,TRAPPIST-1e,29.0,false,0.0,316.0,0.0,,338.0,Andyn Humphreyes,true
6730_01,Earth,false,G/1096/S,TRAPPIST-1e,14.0,false,0.0,6.0,791.0,49.0,0.0,Dell Kerristicey,true
6731_01,Earth,false,F/1397/P,TRAPPIST-1e,32.0,false,3135.0,2.0,0.0,0.0,0.0,Tin Rochan,false
6739_01,Earth,false,G/1097/S,TRAPPIST-1e,44.0,false,0.0,714.0,174.0,0.0,0.0,Ninaha Stantiagord,true
6741_01,Earth,false,G/1098/S,TRAPPIST-1e,37.0,false,0.0,1190.0,4.0,455.0,71.0,Heald Reyersendry,true
6741_02,Earth,,F/1286/S,PSO J318.5-22,18.0,,103.0,0.0,181.0,1611.0,22.0,Jeandy Reyersendry,false
6742_01,Earth,false,F/1287/S,TRAPPIST-1e,33.0,false,1288.0,2.0,0.0,0.0,1.0,Elanie Talls,true
6745_01,Earth,false,F/1400/P,PSO J318.5-22,28.0,false,545.0,0.0,501.0,0.0,0.0,Jimmyn Mcinton,false
6746_01,Earth,true,G/1092/P,TRAPPIST-1e,28.0,false,0.0,0.0,0.0,0.0,0.0,Luison Mcinton,true
6749_01,Earth,false,G/1093/P,TRAPPIST-1e,21.0,false,0.0,13.0,813.0,0.0,0.0,Luzel Barrelliver,true
6750_01,Earth,false,G/1094/P,TRAPPIST-1e,29.0,false,0.0,95.0,424.0,1.0,364.0,Rona Goody,false
6756_01,Earth,false,F/1402/P,TRAPPIST-1e,23.0,false,0.0,0.0,12.0,726.0,19.0,Winia Pittson,false
6756_02,Earth,false,G/1095/P,PSO J318.5-22,46.0,false,0.0,0.0,743.0,4.0,6.0,Monah Pittson,true
6756_03,Earth,false,G/1095/P,TRAPPIST-1e,0.0,false,0.0,0.0,0.0,0.0,0.0,Melvia Pittson,true
6758_01,Earth,false,F/1403/P,55 Cancri e,25.0,false,76.0,600.0,0.0,0.0,25.0,Sanney Gaineyerson,false
6762_01,Earth,false,F/1293/S,55 Cancri e,54.0,false,0.0,704.0,0.0,0.0,0.0,Monard Jenkinnedy,false
6763_01,Earth,false,G/1097/P,TRAPPIST-1e,20.0,false,0.0,97.0,725.0,26.0,104.0,Bonyam Berges,true
6766_01,Earth,false,G/1098/P,PSO J318.5-22,16.0,false,399.0,0.0,3.0,0.0,137.0,Viviay Nieldson,false
6766_02,Earth,true,G/1098/P,TRAPPIST-1e,0.0,,0.0,0.0,0.0,0.0,0.0,Carita Warrishales,true
6766_03,Earth,true,G/1098/P,TRAPPIST-1e,3.0,false,0.0,0.0,0.0,0.0,0.0,Reneen Warrishales,true
6773_01,Earth,false,F/1407/P,TRAPPIST-1e,33.0,false,47.0,0.0,0.0,,3047.0,Scotte Greeves,false
6774_01,Earth,true,G/1100/P,TRAPPIST-1e,45.0,false,0.0,0.0,,0.0,0.0,Jord Steinardson,true
6774_02,Earth,true,G/1100/P,TRAPPIST-1e,6.0,false,0.0,0.0,0.0,0.0,0.0,Donnie Steinardson,false
6774_03,Earth,false,F/1408/P,TRAPPIST-1e,33.0,false,0.0,0.0,704.0,0.0,0.0,Tancis Steinardson,false
6775_01,Earth,true,G/1101/S,55 Cancri e,14.0,false,0.0,0.0,0.0,0.0,0.0,,true
6776_01,Earth,false,F/1409/P,55 Cancri e,24.0,false,1.0,0.0,0.0,691.0,0.0,Alancy Mcgoway,false
6778_01,Earth,false,F/1299/S,TRAPPIST-1e,47.0,false,0.0,758.0,0.0,0.0,1417.0,Brada Fielson,false
6782_01,Earth,false,F/1300/S,PSO J318.5-22,15.0,false,,0.0,533.0,72.0,0.0,Samany Ments,false
6784_01,Earth,false,G/1102/S,55 Cancri e,60.0,false,0.0,0.0,0.0,8.0,698.0,Allena Currisones,false
6784_02,Earth,false,G/1102/S,TRAPPIST-1e,49.0,false,0.0,366.0,0.0,0.0,401.0,Rosey Currisones,true
6786_01,Earth,false,F/1410/P,PSO J318.5-22,23.0,false,8.0,173.0,0.0,1052.0,0.0,Jeret Hendrewsons,false
6787_01,Earth,false,F/1411/P,TRAPPIST-1e,9.0,false,0.0,0.0,0.0,0.0,0.0,Iney Booneid,true
6787_02,Earth,,F/1411/P,TRAPPIST-1e,0.0,false,0.0,0.0,0.0,0.0,0.0,Helean Booneid,false
6787_03,Earth,false,F/1411/P,TRAPPIST-1e,17.0,false,108.0,4.0,1898.0,13.0,0.0,Therta Hurchanney,false
6787_04,Earth,true,F/1411/P,PSO J318.5-22,42.0,false,0.0,0.0,0.0,0.0,0.0,Cassa Booneid,true
6787_05,Earth,true,F/1411/P,TRAPPIST-1e,16.0,false,0.0,0.0,,0.0,,Reneen Booneid,true
6787_06,Earth,false,F/1411/P,55 Cancri e,0.0,false,0.0,0.0,0.0,0.0,0.0,Joelan Booneid,true
6787_07,Earth,false,F/1411/P,TRAPPIST-1e,26.0,false,113.0,38.0,0.0,0.0,630.0,Vandy Booneid,false
6788_01,Earth,false,G/1103/P,TRAPPIST-1e,56.0,false,2.0,736.0,0.0,71.0,0.0,Glenna Weberton,false
6796_01,Earth,false,G/1104/P,TRAPPIST-1e,31.0,false,470.0,0.0,0.0,182.0,52.0,Arlen Kellyons,false
6798_01,Earth,false,F/1414/P,TRAPPIST-1e,40.0,false,3.0,0.0,61.0,0.0,742.0,Therly Jacostarks,true
6800_01,Earth,true,G/1105/P,TRAPPIST-1e,15.0,false,0.0,0.0,0.0,0.0,0.0,Luise Krampbelles,true
6806_01,Earth,false,G/1104/S,TRAPPIST-1e,39.0,false,14.0,583.0,310.0,0.0,0.0,Anniey Gallenry,true
6808_01,Earth,false,F/1416/P,TRAPPIST-1e,27.0,false,0.0,,192.0,38.0,599.0,Yolas Santantines,false
6813_01,Earth,false,F/1417/P,55 Cancri e,22.0,false,38.0,19.0,348.0,217.0,115.0,Thell Newtontoss,false
6816_01,Earth,true,G/1108/P,55 Cancri e,3.0,false,0.0,0.0,0.0,0.0,0.0,Allyny Ewiseston,false
6816_02,Earth,false,G/1108/P,TRAPPIST-1e,28.0,,944.0,0.0,0.0,0.0,75.0,Hilly Ewiseston,false
6816_03,Earth,true,G/1108/P,PSO J318.5-22,32.0,false,0.0,0.0,0.0,0.0,0.0,Enrie Mcfarley,true
6816_04,Earth,false,G/1108/P,TRAPPIST-1e,10.0,false,0.0,0.0,0.0,0.0,0.0,Troyce Ewiseston,true
6816_05,Earth,true,G/1108/P,55 Cancri e,0.0,false,0.0,0.0,0.0,0.0,0.0,Lerion Ewiseston,false
6816_06,Earth,true,G/1108/P,TRAPPIST-1e,9.0,false,0.0,0.0,0.0,0.0,0.0,Evey Ewiseston,true
6817_01,Earth,false,F/1304/S,TRAPPIST-1e,37.0,false,21.0,54.0,5.0,178.0,431.0,Adria Bakericks,false
6818_01,Earth,false,F/1418/P,TRAPPIST-1e,31.0,false,32.0,2667.0,0.0,0.0,9.0,Bra Midtt,true
6820_01,Earth,false,F/1419/P,TRAPPIST-1e,31.0,false,,0.0,0.0,1490.0,0.0,Dianie Dickman,false
6821_01,Earth,false,F/1420/P,TRAPPIST-1e,43.0,false,142.0,1208.0,0.0,0.0,204.0,Landa Grifford,false
6822_01,Earth,false,F/1305/S,TRAPPIST-1e,15.0,false,0.0,532.0,29.0,0.0,163.0,Moniey Bradamss,false
6824_01,Earth,false,G/1108/S,TRAPPIST-1e,58.0,false,,0.0,0.0,444.0,0.0,Milyla Burker,true
6826_01,Earth,false,G/1109/S,TRAPPIST-1e,49.0,false,0.0,69.0,92.0,1600.0,15.0,Elle Harrenoldez,false
6829_01,Earth,true,G/1109/P,TRAPPIST-1e,2.0,false,0.0,0.0,0.0,0.0,0.0,Ine Hubbarrison,true
6829_02,Earth,false,G/1109/P,TRAPPIST-1e,49.0,false,355.0,449.0,8.0,0.0,0.0,Arllia Hubbarrison,false
6829_03,Earth,true,G/1109/P,TRAPPIST-1e,32.0,false,0.0,0.0,0.0,0.0,0.0,Enryn Hubbarrison,false
6831_01,Earth,true,G/1111/P,TRAPPIST-1e,,false,0.0,0.0,0.0,0.0,0.0,Violan Holson,false
6833_01,Earth,false,E/452/S,,23.0,false,7.0,0.0,0.0,716.0,800.0,Sta Mccarveymon,true
6834_01,Earth,true,G/1111/S,TRAPPIST-1e,23.0,false,0.0,0.0,0.0,0.0,,Sonald Coolez,true
6839_01,Earth,false,F/1307/S,TRAPPIST-1e,36.0,false,1912.0,0.0,0.0,2.0,0.0,Ellena Fryan,false
6850_01,Earth,false,F/1424/P,TRAPPIST-1e,22.0,,735.0,138.0,,0.0,0.0,Adamy Wolferton,false
6850_02,Earth,true,G/1113/P,PSO J318.5-22,25.0,false,0.0,0.0,0.0,0.0,0.0,Weslie Wolferton,false
6850_03,Earth,false,E/436/P,TRAPPIST-1e,52.0,false,2.0,46.0,800.0,0.0,773.0,Brancy Wolferton,false
6851_01,Earth,false,E/456/S,TRAPPIST-1e,22.0,false,0.0,752.0,18.0,0.0,18.0,Glorey Bookerson,true
6857_01,Earth,false,F/1310/S,PSO J318.5-22,35.0,false,22.0,0.0,1179.0,0.0,33.0,Jenn Jenson,false
6859_01,Earth,true,G/1113/S,PSO J318.5-22,29.0,false,0.0,0.0,0.0,0.0,0.0,Blancy Harry,true
6861_01,Earth,true,G/1114/S,PSO J318.5-22,15.0,false,0.0,0.0,0.0,0.0,0.0,Iney Lambucketty,true
6862_01,Earth,true,G/1115/S,TRAPPIST-1e,48.0,false,0.0,0.0,0.0,0.0,0.0,Diandi Mcfaddennon,true
6862_02,Earth,false,G/1115/S,TRAPPIST-1e,9.0,false,0.0,0.0,0.0,0.0,0.0,Dianie Mcfaddennon,false
6863_01,Earth,false,F/1311/S,TRAPPIST-1e,25.0,false,0.0,10.0,909.0,0.0,17.0,Franda Patrichane,false
6868_01,Earth,false,F/1427/P,TRAPPIST-1e,18.0,false,0.0,18.0,73.0,2134.0,25.0,Jerek Brookenson,false
6869_01,Earth,false,F/1428/P,TRAPPIST-1e,21.0,false,0.0,0.0,901.0,3.0,0.0,Megany Philloway,false
6871_01,Earth,false,G/1116/S,TRAPPIST-1e,38.0,false,190.0,1.0,616.0,0.0,,Faithy Rickson,true
6879_01,Earth,true,G/1119/S,TRAPPIST-1e,23.0,false,0.0,0.0,0.0,0.0,0.0,Joyces Englence,true
6883_01,Earth,false,G/1120/S,TRAPPIST-1e,26.0,false,0.0,0.0,1.0,0.0,398.0,Evaned Wolferguson,true
6887_01,Earth,false,G/1122/S,TRAPPIST-1e,32.0,false,0.0,326.0,31.0,5.0,545.0,Beathy Patrichane,false
6889_01,Earth,false,F/1317/S,,40.0,false,862.0,0.0,0.0,0.0,59.0,Sallie Santuez,false
6892_01,Earth,,F/1318/S,TRAPPIST-1e,28.0,false,0.0,669.0,0.0,1.0,2.0,Cellex Merkins,true
6900_01,Earth,true,G/1123/S,TRAPPIST-1e,16.0,false,0.0,0.0,0.0,0.0,0.0,Kyley Hendrys,true
6903_01,Earth,false,F/1431/P,PSO J318.5-22,25.0,false,0.0,1428.0,0.0,1483.0,0.0,Gabrin Woodwinez,false
6905_01,Earth,false,F/1322/S,TRAPPIST-1e,39.0,false,130.0,741.0,0.0,0.0,0.0,Vana Acobson,false
6905_02,Earth,false,E/460/S,TRAPPIST-1e,15.0,false,0.0,0.0,0.0,938.0,44.0,Lilasa Acobson,false
6905_03,Earth,false,F/1322/S,55 Cancri e,16.0,false,43.0,3.0,750.0,0.0,0.0,Gaylah Acobson,true
6907_01,Earth,true,G/1117/P,TRAPPIST-1e,29.0,false,0.0,0.0,0.0,0.0,0.0,Louisa Mcmahoney,true
6910_01,Earth,false,G/1124/S,TRAPPIST-1e,49.0,false,173.0,0.0,18.0,580.0,1.0,Carry Johnsondez,false
6918_01,Earth,true,G/1126/S,PSO J318.5-22,29.0,false,0.0,0.0,0.0,0.0,0.0,Neilda Barris,true
6920_01,Earth,false,E/462/S,TRAPPIST-1e,29.0,false,0.0,10.0,0.0,5.0,975.0,Verek Wolferguson,false
6924_01,Earth,false,G/1127/S,TRAPPIST-1e,37.0,false,0.0,0.0,0.0,0.0,0.0,Lilasa Solon,true
6925_01,Earth,false,G/1120/P,TRAPPIST-1e,26.0,false,0.0,0.0,677.0,1.0,108.0,Juanie Hayerson,false
6928_01,Earth,false,E/463/S,TRAPPIST-1e,25.0,false,439.0,0.0,0.0,557.0,0.0,Dont Bookerson,false
6928_02,Earth,false,G/1128/S,TRAPPIST-1e,11.0,false,0.0,0.0,0.0,0.0,0.0,Jodye Bookerson,false
6929_01,Earth,false,G/1122/P,TRAPPIST-1e,4.0,false,0.0,0.0,0.0,0.0,0.0,Nelly Llovers,true
6929_02,Earth,true,G/1122/P,TRAPPIST-1e,32.0,false,0.0,0.0,0.0,0.0,0.0,Natha Llovers,true
6929_03,Earth,false,E/441/P,TRAPPIST-1e,15.0,false,9.0,776.0,4.0,0.0,2.0,Tricki Llovers,true
6930_01,Earth,true,G/1129/S,TRAPPIST-1e,17.0,false,0.0,0.0,0.0,0.0,0.0,Letta Howayery,true
6932_01,Earth,false,G/1130/S,TRAPPIST-1e,20.0,false,559.0,0.0,83.0,112.0,0.0,Shaele Ewiseston,true
6937_01,Earth,true,G/1131/S,TRAPPIST-1e,8.0,false,0.0,0.0,0.0,0.0,0.0,Robyna Petton,true
6939_01,Earth,false,G/1124/P,TRAPPIST-1e,22.0,false,245.0,0.0,0.0,661.0,1.0,Blanie Bears,false
6946_01,Earth,false,F/1439/P,TRAPPIST-1e,70.0,false,28.0,0.0,0.0,672.0,104.0,Samany Buckson,false
6949_01,Earth,false,E/464/S,55 Cancri e,25.0,false,0.0,12.0,851.0,19.0,103.0,Lolas Dillestron,false
6960_01,Earth,false,G/1135/S,PSO J318.5-22,25.0,false,60.0,0.0,0.0,0.0,777.0,Allyn Bonnondry,false
